Path	Type	Full Address	Device Offset	Mode	Bit Offset	Bit Size	Enum	Description
                            Adjusts CLKOUT0 rising edge for improved duty cycle accuracy
                            when using fractional counter.
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].MX[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x103024	0x24	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].EDGE[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x103024	0x24	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].NO_COUNT[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x103024	0x24	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].DELAY_TIME[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x103024	0x24	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].MX[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10302c	0x2c	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].EDGE[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10302c	0x2c	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].NO_COUNT[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10302c	0x2c	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].DELAY_TIME[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10302c	0x2c	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].MX[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x103034	0x34	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].EDGE[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x103034	0x34	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].NO_COUNT[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x103034	0x34	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].DELAY_TIME[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x103034	0x34	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].MX[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x10303c	0x3c	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].EDGE[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x10303c	0x3c	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].NO_COUNT[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x10303c	0x3c	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].DELAY_TIME[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x10303c	0x3c	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].MX[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x103044	0x44	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].EDGE[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x103044	0x44	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].NO_COUNT[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x103044	0x44	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].DELAY_TIME[4]	<class 'pyrogue._Variable.RemoteVariable'>	0x103044	0x44	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].PHASE_MUX_F_CLKOUT[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x10301c	0x1c	RW	[11]	[3]	None	
                            CLKOUT0 data required when using fractional
                            counter. Chooses an initial phase offset for the
                            falling edge of the clock output. The resolution is
                            equal to 1/8 VCO period. Not available in UltraScale
                            PLLE3 and UltraScale+ PLLE4.             
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].FRAC_WF_F_CLKOUT[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x10301c	0x1c	RW	[10]	[1]	None	
                            Adjusts CLKOUT0 falling edge for improved duty
                            cycle accuracy when using fractional counter.            
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].MX[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x10301c	0x1c	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].EDGE[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x10301c	0x1c	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].NO_COUNT[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x10301c	0x1c	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].DELAY_TIME[5]	<class 'pyrogue._Variable.RemoteVariable'>	0x10301c	0x1c	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].PHASE_MUX_F_CLKOUT_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x10304c	0x4c	RW	[11]	[3]	None	
                            CLKFBOUT data required when using fractional
                            counter. Chooses an initial phase offset for the
                            falling edge of the clock output. The resolution is
                            equal to 1/8 VCO period. Not available in UltraScale
                            PLLE3 and UltraScale+ PLLE4.             
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].FRAC_WF_F_CLKOUT_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x10304c	0x4c	RW	[10]	[1]	None	
                            Adjusts CLKFBOUT falling edge for improved duty
                            cycle accuracy when using fractional counter.            
                            
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].MX[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x10304c	0x4c	WO	[8]	[2]	None	
                    Must be set to 2'b00.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].EDGE[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x10304c	0x4c	RW	[7]	[1]	None	
                    Chooses the edge that the High Time counter transitions on.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].NO_COUNT[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x10304c	0x4c	RW	[6]	[1]	None	
                    Bypasses the High and Low Time counters.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].DELAY_TIME[6]	<class 'pyrogue._Variable.RemoteVariable'>	0x10304c	0x4c	RW	[0]	[6]	None	
                    Phase offset with a resolution equal to the VCO period.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].FRAC_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x103054	0x54	RW	[12]	[3]	None	
                    Fractional divide counter setting for CLKFBOUT. Equivalent to
                    additional divide of 1/8.               
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].FRAC_EN_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x103054	0x54	RW	[11]	[1]	None	
                    Enable fractional divider circuitry for CLKFBOUT.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].FRAC_WF_R_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x103054	0x54	RW	[10]	[1]	None	
                    Adjusts CLKFBOUT rising edge for improved duty cycle accuracy
                    when using fractional counter.
                    
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].MX_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x103054	0x54	WO	[8]	[2]	None	
                Must be set to 2'b00.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].EDGE_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x103054	0x54	RW	[7]	[1]	None	
                Chooses the edge that the High Time counter transitions on.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].NO_COUNT_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x103054	0x54	RW	[6]	[1]	None	
                Bypasses the High and Low Time counters.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].DELAY_TIME_FB	<class 'pyrogue._Variable.RemoteVariable'>	0x103054	0x54	RW	[0]	[6]	None	
                Phase offset with a resolution equal to the VCO period.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].EDGE_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x103058	0x58	RW	[13]	[1]	None	
                Chooses the edge that the High Time counter transitions on.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].NO_COUNT_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x103058	0x58	RW	[12]	[1]	None	
                Bypasses the High and Low Time counters.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].HIGH_TIME_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x103058	0x58	RW	[6]	[6]	None	
                Sets the amount of time in VCO cycles that the clock output
                remains High.                  
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].LOW_TIME_DIV	<class 'pyrogue._Variable.RemoteVariable'>	0x103058	0x58	RW	[0]	[6]	None	
                Sets the amount of time in VCO cycles that the clock output
                remains Low.                  
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].LockReg[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x103060	0x60	RW	[0]	[16]	None	
                Three additional LOCK configuration registers must also be updated based on how the MMCM
                is programmed. These values are automatically setup by the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].LockReg[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x103064	0x64	RW	[0]	[16]	None	
                Three additional LOCK configuration registers must also be updated based on how the MMCM
                is programmed. These values are automatically setup by the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].LockReg[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x103068	0x68	RW	[0]	[16]	None	
                Three additional LOCK configuration registers must also be updated based on how the MMCM
                is programmed. These values are automatically setup by the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].FiltReg[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x103138	0x138	RW	[0]	[16]	None	
                This bit is pulled from the lookup table provided in the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].FiltReg[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x10313c	0x13c	RW	[0]	[16]	None	
                This bit is pulled from the lookup table provided in the reference design.
                
TimeToolDev.ClinkFeb[0].ClinkTop.Pll[2].POWER	<class 'pyrogue._Variable.RemoteVariable'>	0x1030a0	0xa0	WO	[0]	[16]	None	
                These bits must all be set High when performing DRP.
                
TimeToolDev.ClinkFeb[0].TrigCtrl[0].EnableTrig	<class 'pyrogue._Variable.RemoteVariable'>	0x200000	0x0	RW	[0]	[1]	{False: 'False', True: 'True'}	Enable triggering
TimeToolDev.ClinkFeb[0].TrigCtrl[0].InvCC	<class 'pyrogue._Variable.RemoteVariable'>	0x200004	0x4	RW	[0]	[1]	{False: 'False', True: 'True'}	Inverter the 4-bit camCtrl bus
TimeToolDev.ClinkFeb[0].TrigCtrl[0].TrigMap	<class 'pyrogue._Variable.RemoteVariable'>	0x200008	0x8	RW	[0]	[1]	{0: 'ChA', 1: 'ChB'}	0x0: map trigger to channel A, 0x1: map trigger to channel B
TimeToolDev.ClinkFeb[0].TrigCtrl[0].TrigPulseWidthRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x20000c	0xc	RW	[0]	[16]	None	Sets the trigger pulse width on the 4-bit camCtrl bus
TimeToolDev.ClinkFeb[0].TrigCtrl[0].TrigMask	<class 'pyrogue._Variable.RemoteVariable'>	0x200010	0x10	RW	[0]	[4]	None	Sets the trigger mask on the 4-bit camCtrl bus
TimeToolDev.ClinkFeb[0].TrigCtrl[0].TrigRate	<class 'pyrogue._Variable.RemoteVariable'>	0x2000f4	0xf4	RO	[0]	[32]	None	Trigger Rate
TimeToolDev.ClinkFeb[0].TrigCtrl[0].TrigCnt	<class 'pyrogue._Variable.RemoteVariable'>	0x2000f8	0xf8	RO	[0]	[32]	None	Trigger Counter
TimeToolDev.ClinkFeb[0].TrigCtrl[0].CntRst	<class 'pyrogue._Variable.RemoteVariable'>	0x2000fc	0xfc	WO	[0]	[32]	None	Counter Reset
TimeToolDev.ClinkFeb[0].TrigCtrl[1].EnableTrig	<class 'pyrogue._Variable.RemoteVariable'>	0x200100	0x0	RW	[0]	[1]	{False: 'False', True: 'True'}	Enable triggering
TimeToolDev.ClinkFeb[0].TrigCtrl[1].InvCC	<class 'pyrogue._Variable.RemoteVariable'>	0x200104	0x4	RW	[0]	[1]	{False: 'False', True: 'True'}	Inverter the 4-bit camCtrl bus
TimeToolDev.ClinkFeb[0].TrigCtrl[1].TrigMap	<class 'pyrogue._Variable.RemoteVariable'>	0x200108	0x8	RW	[0]	[1]	{0: 'ChA', 1: 'ChB'}	0x0: map trigger to channel A, 0x1: map trigger to channel B
TimeToolDev.ClinkFeb[0].TrigCtrl[1].TrigPulseWidthRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x20010c	0xc	RW	[0]	[16]	None	Sets the trigger pulse width on the 4-bit camCtrl bus
TimeToolDev.ClinkFeb[0].TrigCtrl[1].TrigMask	<class 'pyrogue._Variable.RemoteVariable'>	0x200110	0x10	RW	[0]	[4]	None	Sets the trigger mask on the 4-bit camCtrl bus
TimeToolDev.ClinkFeb[0].TrigCtrl[1].TrigRate	<class 'pyrogue._Variable.RemoteVariable'>	0x2001f4	0xf4	RO	[0]	[32]	None	Trigger Rate
TimeToolDev.ClinkFeb[0].TrigCtrl[1].TrigCnt	<class 'pyrogue._Variable.RemoteVariable'>	0x2001f8	0xf8	RO	[0]	[32]	None	Trigger Counter
TimeToolDev.ClinkFeb[0].TrigCtrl[1].CntRst	<class 'pyrogue._Variable.RemoteVariable'>	0x2001fc	0xfc	WO	[0]	[32]	None	Counter Reset
TimeToolDev.ClinkFeb[0].PgpMon[0].RxPhyReady	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[0]	[1]	{False: 'False', True: 'True'}	RX Phy is Ready
TimeToolDev.ClinkFeb[0].PgpMon[0].TxPhyReady	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[1]	[1]	{False: 'False', True: 'True'}	TX Phy is Ready
TimeToolDev.ClinkFeb[0].PgpMon[0].RxLocalLinkReady	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[2]	[1]	{False: 'False', True: 'True'}	Rx Local Link Ready
TimeToolDev.ClinkFeb[0].PgpMon[0].RxRemLinkReady	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[3]	[1]	{False: 'False', True: 'True'}	Rx Remote Link Ready
TimeToolDev.ClinkFeb[0].PgpMon[0].TxLinkReady	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[4]	[1]	{False: 'False', True: 'True'}	Tx Link Ready
TimeToolDev.ClinkFeb[0].PgpMon[0].RxLinkPolarity	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[8]	[2]	None	Rx Link Polarity
TimeToolDev.ClinkFeb[0].PgpMon[0].RxRemPause	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[12]	[4]	None	RX Remote Pause Asserted
TimeToolDev.ClinkFeb[0].PgpMon[0].TxLocPause	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[16]	[4]	None	Tx Local Pause Asserted
TimeToolDev.ClinkFeb[0].PgpMon[0].RxRemOverflow	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[20]	[4]	None	Received remote overflow flag
TimeToolDev.ClinkFeb[0].PgpMon[0].TxLocOverflow	<class 'pyrogue._Variable.RemoteVariable'>	0x400020	0x20	RO	[24]	[4]	None	Received local overflow flag
TimeToolDev.ClinkFeb[0].PgpMon[0].RxRemLinkData	<class 'pyrogue._Variable.RemoteVariable'>	0x400024	0x24	RO	[0]	[8]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxCellErrorCount	<class 'pyrogue._Variable.RemoteVariable'>	0x400028	0x28	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxLinkDownCount	<class 'pyrogue._Variable.RemoteVariable'>	0x40002c	0x2c	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxLinkErrorCount	<class 'pyrogue._Variable.RemoteVariable'>	0x400030	0x30	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxRemOverflow0Count	<class 'pyrogue._Variable.RemoteVariable'>	0x400034	0x34	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxRemOverflow1Count	<class 'pyrogue._Variable.RemoteVariable'>	0x400038	0x38	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxRemOverflow2Count	<class 'pyrogue._Variable.RemoteVariable'>	0x40003c	0x3c	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxRemOverflow3Count	<class 'pyrogue._Variable.RemoteVariable'>	0x400040	0x40	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxFrameErrorCount	<class 'pyrogue._Variable.RemoteVariable'>	0x400044	0x44	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxFrameCount	<class 'pyrogue._Variable.RemoteVariable'>	0x400048	0x48	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].TxLocOverflow0Count	<class 'pyrogue._Variable.RemoteVariable'>	0x40004c	0x4c	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].TxLocOverflow1Count	<class 'pyrogue._Variable.RemoteVariable'>	0x400050	0x50	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].TxLocOverflow2Count	<class 'pyrogue._Variable.RemoteVariable'>	0x400054	0x54	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].TxLocOverflow3Count	<class 'pyrogue._Variable.RemoteVariable'>	0x400058	0x58	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].TxFrameErrorCount	<class 'pyrogue._Variable.RemoteVariable'>	0x40005c	0x5c	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].TxFrameCount	<class 'pyrogue._Variable.RemoteVariable'>	0x400060	0x60	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].LastTxOpCode	<class 'pyrogue._Variable.RemoteVariable'>	0x400070	0x70	RO	[0]	[8]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].LastRxOpCode	<class 'pyrogue._Variable.RemoteVariable'>	0x400074	0x74	RO	[0]	[8]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].TxOpCodeCount	<class 'pyrogue._Variable.RemoteVariable'>	0x400078	0x78	RO	[0]	[8]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxOpCodeCount	<class 'pyrogue._Variable.RemoteVariable'>	0x40007c	0x7c	RO	[0]	[8]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].CountReset	<class 'pyrogue._Command.RemoteCommand'>	0x400000	0x0	WO	[0]	[1]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].ResetRx	<class 'pyrogue._Command.RemoteCommand'>	0x400004	0x4	WO	[0]	[1]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].ResetTx	<class 'pyrogue._Command.RemoteCommand'>	0x400004	0x4	WO	[1]	[1]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].ResetGt	<class 'pyrogue._Command.RemoteCommand'>	0x400004	0x4	WO	[2]	[1]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].RxClkFreqRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x400064	0x64	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpMon[0].TxClkFreqRaw	<class 'pyrogue._Variable.RemoteVariable'>	0x400068	0x68	RO	[0]	[32]	None	
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].CntRst	<class 'pyrogue._Variable.RemoteVariable'>	0x402000	0x0	WO	[0]	[32]	None	Counter Reset
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRate[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x402010	0x10	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRateMax[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x402014	0x14	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRateMin[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x402018	0x18	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].Bandwidth[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x40201c	0x1c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].BandwidthMax[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x402024	0x24	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].BandwidthMin[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x40202c	0x2c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRate[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x402040	0x40	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRateMax[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x402044	0x44	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRateMin[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x402048	0x48	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].Bandwidth[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x40204c	0x4c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].BandwidthMax[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x402054	0x54	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].BandwidthMin[1]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x40205c	0x5c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRate[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x402070	0x70	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRateMax[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x402074	0x74	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRateMin[2]	<class 'pyrogue._Variable.RemoteVariable'>	0x402078	0x78	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].Bandwidth[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x40207c	0x7c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].BandwidthMax[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x402084	0x84	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].BandwidthMin[2]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x40208c	0x8c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRate[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x4020a0	0xa0	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRateMax[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x4020a4	0xa4	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].FrameRateMin[3]	<class 'pyrogue._Variable.RemoteVariable'>	0x4020a8	0xa8	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].Bandwidth[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x4020ac	0xac	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].BandwidthMax[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x4020b4	0xb4	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.ClinkFeb[0].PgpTxAxisMon[0].BandwidthMin[3]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x4020bc	0xbc	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.ClinkFeb[0].PgpRxAxisMon[0].CntRst	<class 'pyrogue._Variable.RemoteVariable'>	0x404000	0x0	WO	[0]	[32]	None	Counter Reset
TimeToolDev.ClinkFeb[0].PgpRxAxisMon[0].FrameRate[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x404010	0x10	RO	[0]	[32]	None	Current Frame Rate
TimeToolDev.ClinkFeb[0].PgpRxAxisMon[0].FrameRateMax[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x404014	0x14	RO	[0]	[32]	None	Max Frame Rate
TimeToolDev.ClinkFeb[0].PgpRxAxisMon[0].FrameRateMin[0]	<class 'pyrogue._Variable.RemoteVariable'>	0x404018	0x18	RO	[0]	[32]	None	Min Frame Rate
TimeToolDev.ClinkFeb[0].PgpRxAxisMon[0].Bandwidth[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x40401c	0x1c	RO	[0]	[64]	None	Current Bandwidth
TimeToolDev.ClinkFeb[0].PgpRxAxisMon[0].BandwidthMax[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x404024	0x24	RO	[0]	[64]	None	Max Bandwidth
TimeToolDev.ClinkFeb[0].PgpRxAxisMon[0].BandwidthMin[0]Raw	<class 'pyrogue._Variable.RemoteVariable'>	0x40402c	0x2c	RO	[0]	[64]	None	Min Bandwidth
TimeToolDev.ClinkFeb[0].PgpRxAxisMon[0].FrameRate[1]	<class 'pyrogue._Variable.RemoteVariable'>	0x404040	0x40	RO	[0]	[32]	None	Current Frame Rate
